subsidio,RSH,tiene_propiedad,tiene_subsidio,tipo_subsidio,tiene_ahorro,situacion_laboral,cedula_identidad,moneda_uf,zona_interes,monto_ahorro,ingreso_mensual,antiguedad_ahorro_meses,cant_integrante,ahorro_minimo,finalidad_subsidio,limite_renta_1,limite_renta_2,limite_renta_3,limite_renta_4,limite_rm_renta_1,limite_rm_renta_2,limite_rm_renta_3,limite_rm_renta_4,limite_renta_1_ds19,limite_renta_2_ds19,limite_renta_3_ds19,limite_renta_4_ds19,limite_rm_renta_1_ds19,limite_rm_renta_2_ds19,limite_rm_renta_3_ds19,limite_rm_renta_4_ds19
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,1,"119,20",1.357.932,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,0,"174,30",1.500.001,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,1,"105,60",1.357.932,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"6.000.000,00",1.500.000,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,1,"142,20",1.357.932,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,0,"175,90",1.500.000,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"7.999.996,00",1.357.932,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"4.000.022,00",1.357.933,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"7.500.010,00",1.357.931,12,1,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,0,"177,60",1.357.933,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,1,"110,60",1.357.931,12,1,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"3.082.206,00",1.357.932,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"4.500.011,00",1.357.931,12,2,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,0,"179,70",1.357.932,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,1,"180,40",1.357.931,12,2,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"6.999.983,00",1.357.931,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"3.082.211,00",1.357.931,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,0,"183,60",1.357.931,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,1,"180,40",1.357.931,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"6.000.015,00",1.357.930,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,1,"115,60",1.357.931,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,0,"185,30",1.357.930,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,1,"106,50",1.357.931,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"5.000.013,00",1.357.929,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,1,"100,00",1.357.931,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,0,"187,70",1.357.929,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,1,"117,70",1.357.931,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,0,"100,00",500.000,12,2,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"4.000.011,00",1.357.928,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,0,"189,20",1.357.928,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"3.082.195,00",1.357.927,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,0,"192,90",1.357.927,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"6.999.994,00",1.357.926,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,0,"194,10",1.357.926,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"6.000.004,00",1.357.925,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,0,"196,40",1.357.925,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"5.000.002,00",1.357.924,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,0,"198,30",1.357.924,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"4.000.002,00",1.357.931,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"4.500.009,00",1.357.930,12,1,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,1,"111,20",1.357.930,12,1,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"5.000.009,00",1.357.930,12,2,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,1,"184,60",1.357.930,12,2,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"6.999.977,00",1.357.930,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,1,"184,60",1.357.930,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,1,"106,80",1.357.930,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,1,"100,70",1.357.930,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,1,"121,40",1.357.930,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,1,"105,20",1.357.930,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"3.082.207,00",1.234.576,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"6.000.001,00",1.357.930,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,0,"199,60",1.234.576,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"9.999.992,00",1.357.929,12,1,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"6.999.982,00",1.234.575,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,1,"111,80",1.357.929,12,1,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,0,"200,90",1.234.575,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"3.500.008,00",1.357.929,12,2,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"6.000.016,00",1.234.574,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,1,"186,50",1.357.929,12,2,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,0,"202,70",1.234.574,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"4.500.022,00",1.357.929,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"5.000.014,00",1.234.573,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,1,"186,50",1.357.929,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,0,"204,80",1.234.573,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,1,"114,10",1.357.929,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"4.000.012,00",1.234.572,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,1,"116,80",1.357.929,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,0,"175,20",1.234.572,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,1,"102,70",1.357.929,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"3.082.196,00",1.234.571,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,1,"124,70",1.357.929,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,0,"176,80",1.234.571,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"3.082.186,00",1.357.929,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"6.999.993,00",1.234.570,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"7.500.006,00",1.357.928,12,1,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,0,"178,20",1.234.570,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,1,"112,30",1.357.928,12,1,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"6.000.005,00",1.234.569,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"7.999.993,00",1.357.928,12,2,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,0,"180,40",1.234.569,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,1,"188,40",1.357.928,12,2,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"5.000.003,00",1.234.568,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"5.000.020,00",1.357.928,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,0,"184,60",1.234.568,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,1,"188,40",1.357.928,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"4.000.001,00",1.234.567,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,1,"124,70",1.357.928,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,0,"186,50",1.234.567,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,1,"114,10",1.357.928,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"3.082.208,00",1.111.120,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,1,"100,00",1.357.928,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,0,"188,40",1.111.120,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,1,"138,60",1.357.928,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"6.999.981,00",1.111.119,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,1,"6.999.966,00",1.357.928,12,4,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,1,0,"190,90",1.111.119,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"4.500.005,00",1.357.927,12,1,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,TRUE,0,0,"6.000.017,00",1.111.118,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,1,"112,70",1.357.927,12,1,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,0,"193,70",1.111.118,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,1,"4.000.005,00",1.357.927,12,2,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,81-90,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,0,0,"5.000.015,00",1.111.117,12,3,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
ds19,91-100,FALSE,FALSE,subsidios_habitacionales,1,TRUE,FALSE,1,1,"190,90",1.357.927,12,2,100,vivienda,2468142,3227571,3531342,3835113,1898571,2657999,2961771,3265542,2497727,3266258,3458391,3881083,1921329,2689860,2997272,3304685
